PrimaryKey,species,density,speciescount,source,reckey,rh_hydrologicfunction,rh_hf_sum,rh_commentshf,rh_bioticintegrity,rh_bi_sum,rh_commentsbi,rh_soilsitestability,rh_sss_sum,rh_commentsss,rh_plantcommunitycomp,DBKey,ecositeID,latitude_nad83,longitude_nad83,state,elevation,county,percentcoveredbyecosite,AH_PerenForbGrassCover,AH_ShrubCover,BareSoilCover,SoilStability_All,modis_landcover
21060412264391252021-09-01,JUSC2,NA,NA,TerrADat,2107071423208790,M,2.3,"The two gullies; presence of rills, water-flow patterns, and pedestals; and decrease in plant community composition indicates a moderate decrease in the hydrologic function of this site.",SM,1.8888888888888888,"The extreme decrease in annual production, and presence of invasive species and mortality/decadence, and shift in F/S groups, indicate an overall marginal decrease in the biotic integrity of this site.",M,2.1,"The two gullies, and presence of rills, water-flow patterns, and pedestals indicate soil is being moved throughout and leaving the site. This indicates a moderate decrease in soil/site stability.",3,2021,R058BY250WY,44.383142,-105.128954,WY,1371,Campbell,NA,17,1,29,3.16666667,NA
17030715255479452021-09-01,JUOC,NA,NA,TerrADat,1710231039438824,SM,1.8,NA,M,1.6666666666666667,NA,SM,1.7,NA,1,2021,R023XY031NV,40.80286,-119.62331,NV,1853,Washoe,NA,12,0,27.33,1.5,NA
15022607515112972021-09-01,JUOC,NA,NA,TerrADat,1710020931333855,ME,2.4,"Litter ammount extreme, due to annuals, decreasing water infiltration.  Some rills and waterflow indicating erosion.",ME,2,Litter exremely above reference due to invaisive perennials  (BRTE). Functional structral groups not to reference.,M,1.8,"Some indications that soil stability is not ideal, but not yet critical.",4,2021,R024XY029NV,40.78676686,-117.58994545,NV,6737,Humboldt,NA,12,2.67,2,3.72222222,NA
1703071527069012021-09-01,JUOC,NA,NA,TerrADat,1710191506242899,M,2.1,Hydrolic function compromised bare ground much lower than reference plant community composition influencing the penetration of water,ME,2.4444444444444446,Invaisive plants were estabilished increasing litter & out competing native species,SM,1.6,Much more cover & litter than reference soil stability may be somewhat compromised,2,2021,R023XY031NV,40.80736,-119.60394,NV,1800,Washoe,NA,6,8.67,8,1.38888889,NA
17030715020810862021-09-01,JUOC,NA,NA,TerrADat,1710191647342471,NA,2.1,NA,NA,1.7777777777777777,NA,NA,1.6,NA,3,2021,R024XY030NV,40.67277,-117.86304,NV,1730,Pershing,NA,27.52,2.01,44.3,2.16666667,NA
20111673100401R1,JUOC,2,20,LMF,NA,,1.4,NA,,1.6666666666666667,NA,,1.3,NA,2,2012,025XY014ID,42.82411,-116.681782,ID,1573.9872,Owyhee,100,60.39603960000001,36.63366337,14.85148515,5.11111111,Grasslands
20111673100401R2,JUOC,2,33,LMF,NA,,1.8,NA,,1.7777777777777777,NA,,1.8,NA,2,2012,025XY011ID,42.826509,-116.685095,ID,1558.1376,Owyhee,100,64.35643564,33.66336634,14.85148515,5.11111111,Grasslands
20113027110901G2,JUSC2,1,26,LMF,NA,,1.2,NA,,1.5555555555555556,NA,,1,NA,2,2012,058AA006MT,47.6198033,-109.0964583,MT,970.1784,Fergus,100,86.13861386,8.91089109,1.98019802,5.33333333,Grasslands
20113027120601R1,JUSC2,2,35,LMF,NA,,2.9,NA,,2.4444444444444446,NA,,2.8,NA,3,2012,058AA136MT,47.6646617,-109.50768,MT,993.648,Fergus,100,40.59405941,16.83168317,14.85148515,4.66666667,Grasslands
20113027120601R2,JUSC2,2,36,LMF,NA,,1.4,NA,,1.4444444444444444,NA,,1.5,NA,1,2012,058AA131MT,47.6682867,-109.512155,MT,953.4144,Fergus,100,66.33663366,12.87128713,10.89108911,6,Grasslands
2011309031001B1,JUSC2,2,28,LMF,NA,,1.4,NA,,1.7777777777777777,NA,,1,NA,3,2012,046XG135MT,45.1858867,-108.6620233,MT,1666.6464,Carbon,100,20.79207921,0.99009901,18.81188119,3.22222222,Grasslands
2011309031001B2,JUSC2,2,26,LMF,NA,,1.2,NA,,1.8888888888888888,NA,,1,NA,2,2012,046XG135MT,45.1842183,-108.6680583,MT,1586.1792,Carbon,83.33333333333333,29.7029703,4.95049505,13.86138614,5.33333333,Grasslands
2011321061202B2,JUOS,1,12,LMF,NA,,1.8,NA,,2.2222222222222223,NA,,1.6,NA,3,2012,028BY062NV,39.468836,-117.936448,NV,2009.5464000000002,Churchill,100,4.95049505,5.94059406,4.95049505,3.44444444,Grasslands
2011321061202B2,PIMO,2,12,LMF,NA,,1.8,NA,,2.2222222222222223,NA,,1.6,NA,3,2012,028BY062NV,39.468836,-117.936448,NV,2009.5464000000002,Churchill,100,4.95049505,5.94059406,4.95049505,3.44444444,Grasslands
20113211060701G2,PIMO,2,23,LMF,NA,,1.6,NA,,1.6666666666666667,NA,,1.7,NA,2,2012,028BY008NV,39.5755967,-115.9020733,NV,1997.9640000000002,Eureka,54,26.73267327,37.62376238,2.97029703,3.88888889,Grasslands
20113211060701G2,JUOS,2,23,LMF,NA,,1.6,NA,,1.6666666666666667,NA,,1.7,NA,2,2012,028BY008NV,39.5755967,-115.9020733,NV,1997.9640000000002,Eureka,54,26.73267327,37.62376238,2.97029703,3.88888889,Grasslands
20113211060703B1,JUOS,2,23,LMF,NA,,1.4,NA,,1.4444444444444444,NA,,1.3,NA,2,2012,028BY011NV,39.5582933,-115.9120017,NV,2014.1184,Eureka,100,4.95049505,44.55445545,7.92079208,5.22222222,Grasslands
20113211060703B2,JUOS,2,24,LMF,NA,,1.2,NA,,1.4444444444444444,NA,,1.1,NA,2,2012,028BY011NV,39.55647,-115.91429,NV,2015.6424000000002,Eureka,100,5.94059406,48.51485149,7.92079208,4.77777778,Grasslands
20113211090401G2,JUOS,1,20,LMF,NA,,1.5,NA,,1.4444444444444444,NA,,1.4,NA,2,2012,028BY010NV,39.8545867,-116.2073733,NV,2106.4728,Eureka,100,11.88118812,35.64356436,20.79207921,3.77777778,Grasslands
20113211090401G3,PIMO,1,22,LMF,NA,,1.5,NA,,1.5555555555555556,NA,,1.4,NA,2,2012,028BY010NV,39.8521617,-116.2136333,NV,2124.7608,Eureka,100,20.79207921,19.8019802,20.79207921,1.44444444,Grasslands
20113211090401G3,JUOS,2,22,LMF,NA,,1.5,NA,,1.5555555555555556,NA,,1.4,NA,2,2012,028BY010NV,39.8521617,-116.2136333,NV,2124.7608,Eureka,100,20.79207921,19.8019802,20.79207921,1.44444444,Grasslands
20113211100101B1,PIMO,2,28,LMF,NA,,1.5,NA,,1.5555555555555556,NA,,1.5,NA,2,2012,028BY027NV,39.931375,-116.52717,NV,2051.304,Eureka,76.33333333333333,22.77227723,2.97029703,6.93069307,2.77777778,Grasslands
20113211100101B2,PIMO,2,24,LMF,NA,,1,NA,,1.2222222222222223,NA,,1,NA,1,2012,028BY030NV,39.9331817,-116.52485,NV,1990.6488000000002,Eureka,100,53.46534653,41.58415842,3.96039604,4.77777778,Grasslands
20113211100301G3,JUOS,2,21,LMF,NA,,1.7,NA,,2,NA,,1.5,NA,4,2012,028BY011NV,39.9328433,-116.36673,NV,1919.6304,Eureka,100,6.93069307,29.7029703,9.9009901,5.66666667,Grasslands
20113211100301G3,PIMO,3,21,LMF,NA,,1.7,NA,,2,NA,,1.5,NA,4,2012,028BY011NV,39.9328433,-116.36673,NV,1919.6304,Eureka,100,6.93069307,29.7029703,9.9009901,5.66666667,Grasslands
20113211130501B2,JUOS,2,19,LMF,NA,,1,NA,,1,NA,,1,NA,1,2012,024XY049NV,40.2411317,-116.0686533,NV,1762.9632000000001,Eureka,100,35.64356436,11.88118812,13.86138614,5.77777778,Grasslands
20113211130501B2,PIMO,2,19,LMF,NA,,1,NA,,1,NA,,1,NA,1,2012,024XY049NV,40.2411317,-116.0686533,NV,1762.9632000000001,Eureka,100,35.64356436,11.88118812,13.86138614,5.77777778,Grasslands
20113217091301P2,JUOS,2,25,LMF,NA,,1,NA,,1.1111111111111112,NA,,1,NA,1,2012,029XY010NV,37.4700983,-114.570145,NV,1356.0552,Lincoln,100,11.88118812,10.89108911,1.98019802,2.66666667,Open Shrublands
20113217091501R1,PIMO,2,14,LMF,NA,,1.7,NA,,1.5555555555555556,NA,,1.6,NA,2,2012,029XY065NV,37.5274867,-114.3246567,NV,1630.0704,Lincoln,100,10.89108911,3.96039604,13.86138614,2.11111111,Savannas
20113217091501R1,JUOS,2,14,LMF,NA,,1.7,NA,,1.5555555555555556,NA,,1.6,NA,2,2012,029XY065NV,37.5274867,-114.3246567,NV,1630.0704,Lincoln,100,10.89108911,3.96039604,13.86138614,2.11111111,Savannas
20113217091501R2,PIMO,1,18,LMF,NA,,1.3,NA,,1.5555555555555556,NA,,1.2,NA,2,2012,029XY070NV,37.5226333,-114.3276017,NV,1763.8776,Lincoln,100,1.98019802,15.84158416,12.87128713,3.11111111,Savannas
20113217091501R2,JUOS,2,18,LMF,NA,,1.3,NA,,1.5555555555555556,NA,,1.2,NA,2,2012,029XY070NV,37.5226333,-114.3276017,NV,1763.8776,Lincoln,100,1.98019802,15.84158416,12.87128713,3.11111111,Savannas
20113217091601B1,JUOS,2,24,LMF,NA,,1.6,NA,,1.6666666666666667,NA,,1.4,NA,3,2012,029XY070NV,37.523295,-114.2873083,NV,1662.0744000000002,Lincoln,100,3.96039604,11.88118812,7.92079208,2.44444444,Savannas
20113217091601B1,PIMO,1,24,LMF,NA,,1.6,NA,,1.6666666666666667,NA,,1.4,NA,3,2012,029XY070NV,37.523295,-114.2873083,NV,1662.0744000000002,Lincoln,100,3.96039604,11.88118812,7.92079208,2.44444444,Savannas
20113217091601B2,PIMO,1,23,LMF,NA,,1.2,NA,,1.5555555555555556,NA,,1.2,NA,2,2012,029XY070NV,37.5215233,-114.285015,NV,1688.8968,Lincoln,100,1.98019802,19.8019802,1.98019802,3.33333333,Savannas
20113217091601B2,JUOS,2,23,LMF,NA,,1.2,NA,,1.5555555555555556,NA,,1.2,NA,2,2012,029XY070NV,37.5215233,-114.285015,NV,1688.8968,Lincoln,100,1.98019802,19.8019802,1.98019802,3.33333333,Savannas
20113217121502P1,JUOS,2,19,LMF,NA,,2.3,NA,,2,NA,,2.2,NA,3,2012,029XY168NV,37.7726833,-114.3839483,NV,1460.9064,Lincoln,100,0.99009901,8.91089109,41.58415842,3.77777778,Open Shrublands
20113217121502P3,JUOS,1,15,LMF,NA,,2.5,NA,,1.8888888888888888,NA,,2.4,NA,3,2012,029XY008NV,37.767815,-114.38094,NV,1466.6976,Lincoln,100,3.96039604,10.89108911,40.59405941,3.66666667,Savannas
20113217141402P1,JUOS,2,21,LMF,NA,,1.6,NA,,1.6666666666666667,NA,,1.4,NA,3,2012,029XY170NV,37.9473567,-114.5190317,NV,1889.4552,Lincoln,100,5.94059406,43.56435644,2.97029703,3.22222222,Grasslands
20113217141402P3,JUOS,2,21,LMF,NA,,2,NA,,2,NA,,1.8,NA,4,2012,029XY170NV,37.9485683,-114.514465,NV,1874.2152,Lincoln,100,1.98019802,26.73267327,2.97029703,4.77777778,Grasslands
20113217141402P3,PIMO,2,21,LMF,NA,,2,NA,,2,NA,,1.8,NA,4,2012,029XY170NV,37.9485683,-114.514465,NV,1874.2152,Lincoln,100,1.98019802,26.73267327,2.97029703,4.77777778,Grasslands
20113217151602B1,JUOS,2,25,LMF,NA,,1.1,NA,,1.5555555555555556,NA,,1,NA,2,2012,029XY014NV,37.99298,-114.2267217,NV,1819.3512,Lincoln,100,21.78217822,12.87128713,4.95049505,3.55555556,Grasslands
20113217151602B1,PIMO,2,25,LMF,NA,,1.1,NA,,1.5555555555555556,NA,,1,NA,2,2012,029XY014NV,37.99298,-114.2267217,NV,1819.3512,Lincoln,100,21.78217822,12.87128713,4.95049505,3.55555556,Grasslands
20113217151602B2,PIMO,2,24,LMF,NA,,1.1,NA,,1.2222222222222223,NA,,1,NA,2,2012,029XY014NV,37.9912017,-114.22443,NV,1779.1176,Lincoln,100,15.84158416,12.87128713,1.98019802,2.44444444,Grasslands
20113217151602B2,JUOS,2,24,LMF,NA,,1.1,NA,,1.2222222222222223,NA,,1,NA,2,2012,029XY014NV,37.9912017,-114.22443,NV,1779.1176,Lincoln,100,15.84158416,12.87128713,1.98019802,2.44444444,Grasslands
20113217151701O2,JUOS,2,27,LMF,NA,,2.2,NA,,2,NA,,2.3,NA,3,2012,028AY092NV,38.056775,-114.1589283,NV,1819.9608,Lincoln,90,2.17391304,17.39130435,14.13043478,1.75,Grasslands
20113221050903O1,PIMO,1,24,LMF,NA,,1.8,NA,,1.5555555555555556,NA,,1.5,NA,3,2012,029XY014NV,38.257024,-118.257549,NV,2049.1704,Mineral,100,1.98019802,37.62376238,3.96039604,2.44444444,Grasslands
20113221061001O2,PIMO,1,10,LMF,NA,,1.6,NA,,1.3333333333333333,NA,,1.5,NA,3,2012,029XY014NV,38.340927,-118.210718,NV,2165.2992,Mineral,100,6.93069307,30.69306931,6.93069307,2.88888889,Permanent Wetlands
20113223301102G1,JUOS,2,13,LMF,NA,,1.4,NA,,1.8888888888888888,NA,,1,NA,3,2012,029XY014NV,38.53091,-117.0933967,NV,2123.5416,Nye,100,1.98019802,24.75247525,8.91089109,4.88888889,Grasslands
20113223301102G1,PIMO,4,13,LMF,NA,,1.4,NA,,1.8888888888888888,NA,,1,NA,3,2012,029XY014NV,38.53091,-117.0933967,NV,2123.5416,Nye,100,1.98019802,24.75247525,8.91089109,4.88888889,Grasslands
20113223321801G1,JUOS,1,13,LMF,NA,,1.4,NA,,1.5555555555555556,NA,,1.1,NA,3,2012,029XY049NV,38.70035,-116.1804283,NV,1881.8352,Nye,86.66666666666667,0.99009901,18.81188119,31.68316832,3,Grasslands
20113231200301G1,JUOS,1,21,LMF,NA,,1.8,NA,,2,NA,,1.3,NA,3,2012,023XY093NV,40.860797,-119.746456,NV,1654.1496000000002,Washoe,100,8.91089109,24.75247525,1.98019802,3.55555556,Grasslands
20113233041501B1,JUOS,2,23,LMF,NA,,1.1,NA,,1.1111111111111112,NA,,1,NA,2,2012,028AY043NV,39.0212004,-114.3757942,NV,0,White Pine,100,18.81188119,39.6039604,0.99009901,4.66666667,Grasslands
20113233041501B1,PIMO,2,23,LMF,NA,,1.1,NA,,1.1111111111111112,NA,,1,NA,2,2012,028AY043NV,39.0212004,-114.3757942,NV,0,White Pine,100,18.81188119,39.6039604,0.99009901,4.66666667,Grasslands
20113233041501B2,PIMO,1,23,LMF,NA,,1.5,NA,,1.2222222222222223,NA,,1.3,NA,2,2012,028AY092NV,39.022975,-114.37346169999999,NV,2215.2864,White Pine,100,22.77227723,53.46534653,0,6,Grasslands
20113233041501B2,JUOS,2,23,LMF,NA,,1.5,NA,,1.2222222222222223,NA,,1.3,NA,2,2012,028AY092NV,39.022975,-114.37346169999999,NV,2215.2864,White Pine,100,22.77227723,53.46534653,0,6,Grasslands
2011325050401G2,JUOS,1,19,LMF,NA,,1.9,NA,,2.2222222222222223,NA,,1.4,NA,4,2012,026XY012NV,38.906218,-119.657015,NV,1577.9496000000001,Douglas,100,10.89108911,21.78217822,14.85148515,3,Grasslands
201132510020304G1,JUOS,1,12,LMF,NA,,1.6,NA,,2.3333333333333335,NA,,1,NA,3,2012,026XY017NV,39.145321,-119.724516,NV,1516.38,Carson City,100,9.9009901,48.51485149,0.99009901,4.33333333,Grasslands
201132510020305G1,PIMO,1,21,LMF,NA,,1.2,NA,,1.3333333333333333,NA,,1,NA,3,2012,026XY011NV,39.136233,-119.723543,NV,1591.6656,Carson City,100,15.84158416,19.8019802,13.86138614,5.22222222,Grasslands
2011327021001R1,JUOC,1,23,LMF,NA,,1.1,NA,,1.3333333333333333,NA,,1,NA,2,2012,025XY012NV,40.251685,-115.938675,NV,2279.2944,Elko,100,22.77227723,12.87128713,3.96039604,4.44444444,Grasslands
2011327192201B1,JUOS,2,25,LMF,NA,,1.4,NA,,1.4444444444444444,NA,,1.2,NA,2,2012,025XY060NV,41.726413,-114.589081,NV,1835.2008,Elko,100,23.76237624,26.73267327,17.82178218,4.44444444,Grasslands
2011327192201B2,JUOS,2,25,LMF,NA,,1.4,NA,,1.1111111111111112,NA,,1.4,NA,1,2012,025XY059NV,41.728202,-114.586669,NV,1847.0880000000002,Elko,100,42.57425743,32.67326733,1.98019802,5.33333333,Grasslands
2011329041101P2,PIMO,2,17,LMF,NA,,1.1,NA,,1.3333333333333333,NA,,1,NA,2,2012,029XY066NV,37.2566283,-117.2812383,NV,2285.6952,Esmeralda,95.66666666666667,3.125,12.5,0,3.77777778,Closed Shrublands
2011329041102P1,JUOS,2,20,LMF,NA,,1.2,NA,,1.2222222222222223,NA,,1.2,NA,2,2012,029XY065NV,37.265505,-117.2730383,NV,1972.9704000000002,Esmeralda,100,11.88118812,30.69306931,2.97029703,3.88888889,Closed Shrublands
2011329041102P1,PIMO,2,20,LMF,NA,,1.2,NA,,1.2222222222222223,NA,,1.2,NA,2,2012,029XY065NV,37.265505,-117.2730383,NV,1972.9704000000002,Esmeralda,100,11.88118812,30.69306931,2.97029703,3.88888889,Closed Shrublands
2011329071001A2,PIMO,1,16,LMF,NA,,1.4,NA,,1.1111111111111112,NA,,1.3,NA,2,2012,029XY008NV,37.4629767,-117.4819883,NV,1896.7704,Esmeralda,100,7.92079208,31.68316832,33.66336634,2.88888889,Open Shrublands
2011329071001A2,JUOS,1,16,LMF,NA,,1.4,NA,,1.1111111111111112,NA,,1.3,NA,2,2012,029XY008NV,37.4629767,-117.4819883,NV,1896.7704,Esmeralda,100,7.92079208,31.68316832,33.66336634,2.88888889,Open Shrublands
2011329071001P1,JUOS,1,21,LMF,NA,,1.3,NA,,1.2222222222222223,NA,,1.3,NA,1,2012,029XY014NV,37.4559617,-117.4830867,NV,1858.3656,Esmeralda,100,5.94059406,33.66336634,39.6039604,2.22222222,Closed Shrublands
2011329071001P2,PIMO,2,26,LMF,NA,,1.5,NA,,1.1111111111111112,NA,,1.5,NA,2,2012,029XY006NV,37.45961,-117.48011,NV,1880.3112,Esmeralda,100,9.9009901,34.65346535,36.63366337,3.44444444,Closed Shrublands
2011329071001P2,JUOS,1,26,LMF,NA,,1.5,NA,,1.1111111111111112,NA,,1.5,NA,2,2012,029XY006NV,37.45961,-117.48011,NV,1880.3112,Esmeralda,100,9.9009901,34.65346535,36.63366337,3.44444444,Closed Shrublands
2011329100702P2,PIMO,2,20,LMF,NA,,1.1,NA,,1.1111111111111112,NA,,1.1,NA,1,2012,029XY069NV,37.78435,-117.7871533,NV,2112.8736,Esmeralda,100,24.75247525,10.89108911,11.88118812,2.77777778,Grasslands
